,t_ts,tau_fb_ts_1,tau_fb_ts_2,tau_ts_1,tau_ts_2,th_d_ts_1,th_d_ts_2,th_dd_ts_1,th_dd_ts_2,th_ts_1,th_ts_2,ref_th_d_1,ref_th_d_2,ref_th_1,ref_th_2,th_ts_2_rel,th_d_ts_2_rel
379,3.7800000000000002,-83.29981649988673,-5.948279436164583,128.9460886997225,-24.251904880602552,1.7852587744002342,2.7916457317238694,-3.372907341441448,-2.699377799833537,0.2179551628379943,-2.2027984906951414,1.666482839135614,2.683416181669852,6.465429358530868,4.0411742460191205,-2.4207536535331355,1.0063869573236353
380,3.79,-84.41940302761255,-5.760138216151489,127.14997482214973,-23.440826510005138,1.7515485103620279,2.7634433769114,-3.3927875604593263,-2.7398189595420614,0.23563916235511573,-2.1750210355567465,1.6441889428023826,2.666456038314339,6.481982746398878,4.067923867930811,-2.410660197911862,1.011894866549372
381,3.8000000000000003,-85.29240316079141,-5.582294367547402,125.55275794705928,-22.63150000771457,1.7176504752923283,2.7348392622681876,-3.4044326333091646,-2.7722598781108663,0.25298510210135094,-2.14752761756397,1.6218733266863476,2.6491985622946146,6.498313065130841,4.0945023758501256,-2.400512719665321,1.0171887869758593
382,3.81,-85.92171310093767,-5.415451923963821,124.15404750003205,-21.825381288921687,1.6836464379941518,2.705915487716504,-3.408073551181981,-2.796982422529568,0.26999151418990563,-2.120321847274078,1.5995612377489787,2.631674050974878,6.514420224831282,4.120906949230139,-2.390313361463984,1.0222690497223523
383,3.8200000000000003,-86.31124471962019,-5.260179001814258,122.95239235712145,-21.02377739654652,1.6496158512542418,2.676751188079203,-3.403967640511345,-2.8142859727393765,0.28665773685094526,-2.0934065288260517,1.5772766507089686,2.6139112623355336,6.530304381697985,4.147135062780001,-2.380064265676997,1.0271353368249614
384,3.83,-86.46587387423146,-5.116907980542362,121.9453277184352,-20.22784535876199,1.6156355919137646,2.6474223506620644,-3.3923961333601467,-2.824484950990966,0.3029838899660733,-2.066783690491954,1.5550422881462311,2.5959374418274246,6.545965925396921,4.173184471201978,-2.369767580458027,1.0317867587482998
385,3.84,-86.39138538877067,-4.985937360792803,121.12942588727559,-19.438592880186903,1.5817797251158239,2.6180016597217546,-3.3736617481379123,-2.827906483470307,0.3189708481246274,-2.0404546169216355,1.532879644183126,2.577778353053581,6.561405466656463,4.199053194216578,-2.3594254650462627,1.0362219346059307
386,3.85,-86.09441514993372,-4.867435219413774,120.50035047877131,-18.65688077860738,1.548119292608228,2.58855836642463,-3.348086293337403,-2.8248882020450243,0.33462021144295817,-2.0144198828188014,1.510809011272431,2.559458311719918,6.576623825114368,4.224739501911347,-2.3490400942617597,1.0404390738164022
387,3.86,-85.58238975906521,-4.761444157426986,120.05291359011615,-17.883427055912136,1.5147221248548342,2.559158182795956,-3.316008305196952,-2.81577619029649,0.34993427438604624,-1.9886793878008453,1.4888495096510226,2.541000222339585,6.591622017446291,4.250241900443314,-2.3386136621868916,1.044436057941122
388,3.87,-84.86346416929251,-4.667887616704913,119.78113547464423,-17.118812471223016,1.4816526766015126,2.52986319809398,-3.2777807285729783,-2.800923074561278,0.3649159928278036,-1.9632323922101638,1.4670191190472255,2.522425617216875,6.606401245800458,4.275559118120279,-2.3281483850379674,1.0482105214924675
389,3.88,-83.94645772509102,-4.586577424154781,119.6783062733233,-16.363487467067003,1.4489718854517146,2.5007318160163403,-3.2337686488994493,-2.7806862578542457,0.3795689495823822,-1.9380775536604553,1.4453347122589337,2.503754697276397,6.620962886559062,4.300690091881505,-2.3176465032428375,1.0517599305646257
390,3.89,-82.8407890087395,-4.517222408365851,119.7370493696722,-15.617780285492856,1.416737052929495,2.471818711151494,-3.184347081892246,-2.7554262921255446,0.39389731863401756,-1.9132129641173068,1.423812090248137,2.48500637434104,6.635308479443302,4.32563395419425,-2.3071102827513243,1.055081658221999
391,3.9,-81.55640988441736,-4.4594379230861625,119.94938594776413,-14.881906100430879,1.3850017474430414,2.4431748031211455,-3.1298988266123096,-2.7255053823294104,0.40790582828733396,-1.888636187328154,1.402466018425475,2.46619831449835,6.64943971697559,4.35039002037882,-2.296542015615488,1.0581730556781042
392,3.91,-80.10373911665116,-4.412756104830873,120.30680034724821,-14.15597698559241,1.353815728507224,2.4148472469162137,-3.0708123866436634,-2.691286014348477,0.4215997234539521,-1.8643442964318446,1.3813102638256758,2.4473469822291305,6.66335843430929,4.374957776371355,-2.2859440198857968,1.0610315184089896
393,3.92,-78.49359592488253,-4.376636687820135,120.8003058247173,-13.440012533226335,1.3232248915379008,2.3868794380034557,-3.0074799634174716,-2.6531296977061216,0.43498472728452664,-1.84033391159272,1.360357632901051,2.428467685004492,6.677066599433514,4.399336866930463,-2.2753186388772466,1.063654546465555
394,3.93,-76.73713382069405,-4.350478198718699,121.42051034664593,-12.733950938505167,1.2932712324920146,2.3593110308687457,-2.940295525139624,-2.611395813377224,0.4480670023483453,-1.816601237517837,1.3396200096855277,2.4095746180881323,6.690566303757909,4.423527084291074,-2.2646682398661824,1.0660397983767311
395,3.94,-74.84577505832152,-4.3336293556733185,122.15768205586386,-12.037660366563596,1.2639928315947486,2.332177969761393,-2.869652954308594,-2.5664405566653494,0.46085311155512243,-1.7931421007288633,1.3191083941058768,2.3906809093092285,6.703859753079992,4.447528357266334,-2.2539952122839857,1.0681851381666445
396,3.95,-72.83114601279325,-4.325400501014065,123.00181407078412,-11.350950424345871,1.2354238553667642,2.3055125305083948,-2.7959442764427225,-2.5186159651213456,0.47334997900595227,-1.769951986471962,1.2988329402397985,2.371798663598225,6.71694925893549,4.471340740796229,-2.2433019654779143,1.0700886751416305
397,3.96,-70.7050137831295,-4.325074904363735,123.94268829459016,-10.673583567091104,1.207594576140156,2.2793433723746923,-2.719557972341411,-2.4682690217464445,0.4855648509523396,-1.7470260751598385,1.278802994342332,2.3529390071028846,6.7298372303302525,4.494964405939592,-2.232590926112178,1.0717487962345362
398,3.97,-68.4792243008785,-4.331919782473115,124.96993792990536,-10.005286279175278,1.1805314082301306,2.253695599052105,-2.640877375974311,-2.415740824206898,0.4975052570340466,-1.7243592782497619,1.259027132482527,2.3341121307252095,6.742526165850574,4.5183996303044935,-2.2218645352838085,1.0731641908219742
399,3.98,-66.1656422063098,-4.34519689368722,126.07310841364239,-9.345759880948746,1.1542569599102157,2.2285908279634654,-2.5602791598968513,-2.3613658114570035,0.5091789719580262,-1.7019462734701298,1.2395131976515616,2.315327332941515,6.7550186461473904,4.541646788910556,-2.211125245428156,1.0743338680532497
400,3.99,-63.77609273670435,-4.364172578256453,127.24171650588195,-8.69469082686366,1.128790100321363,2.2040472671671054,-2.4781319099398376,-2.3054710400148046,0.5205939777721349,-1.6797815393157276,1.2202683362214364,2.2965930617878203,6.7673173267883655,4.564706345475343,-2.2003755170878625,1.0752571668457425
401,4.0,-61.3223058523376,-4.388127130229558,128.46530728675194,-8.051760375056636,1.104146040429441,2.180079799238383,-2.394794790764578,-2.2483755030199735,0.5317584268785083,-1.6578593887386284,1.2012990336500111,2.277916955911111,6.779424931470897,4.587578844116038,-2.1896178156171366,1.0759337588089422
402,4.01,-58.81586280703266,-4.416363402511414,129.73350883529625,-7.416653524753087,1.0803364271310767,2.1567000715884386,-2.3106163037464906,-2.190389486264102,0.542680605922581,-1.6361740019674402,1.182611149343581,2.2593058846038345,6.791344245588026,4.610264901456604,-2.1788546078900213,1.0763636444573619
403,4.0200000000000005,-56.26814535082452,-4.448214563034725,131.03608438494607,-6.789067134576216,1.0573694495945631,2.1339165927539767,-2.2259331385008525,-2.131813956401882,0.5533689006846483,-1.614719458392725,1.164209950602357,2.240765986754346,6.803078110138433,4.6327651991299135,-2.168088359077373,1.0765471431594136
404,4.03,-53.690287732716136,-4.483050936990263,132.362981771034,-6.168717152185338,1.0352499569105789,2.111734834255505,-2.14106911921053,-2.0729399776451736,0.5638317620916602,-1.5934897674607644,1.1461001455872153,2.222302708660021,6.814629415971057,4.655080476663743,-2.1573215295524246,1.076484877344926
405,4.04,-51.09313165189708,-4.520285887190534,133.70438000665018,-5.555344903138609,1.0139795861168892,2.0901573376741425,-2.056334246747328,-2.0140481543242887,0.5740776734576769,-1.572478898521599,1.1282859152579223,2.2039208406623674,6.826001098354263,4.6772115247390325,-2.146556571979276,1.0761777515572533
406,4.05,-48.48718428572521,-4.559380701537985,135.05073284441409,-4.948722404099774,0.9935568996522249,2.0691838266387883,-1.972023837376472,-1.9554080977081743,0.5841151190519464,-1.551680809580658,1.110770944243806,2.185624552574932,6.837196131859091,4.69915917880849,-2.1357959286326045,1.0756269269865633
407,4.0600000000000005,-45.882579502926546,-4.59984847336774,136.39280920275152,-4.348656682628088,0.9739775312872642,2.0488113234463508,-1.888417758623288,-1.8972779165352907,0.5939525540841328,-1.5310894749061774,1.0935584506175793,2.167417427885059,6.84821752554574,4.7209243130633265,-2.1250420289903102,1.0748337921590867
408,4.07,-43.28904235039593,-4.641256976091612,137.72173035645966,-3.754993101749559,0.9552343395754278,2.0290342700574326,-1.8057797626231162,-1.8399037315337716,0.6035983761866486,-1.510698911447354,1.0766512145516651,2.1493024967196037,6.859068318442225,4.74250783473588,-2.1142972876340025,1.073799930482005
409,4.08,-40.715856882111794,-4.683230549095252,139.02900381228386,-3.167617703329565,0.9373175678632684,2.009844653220226,-1.7243569170142998,-1.7835192151894839,0.6130608984644732,-1.490503204020672,1.060051605844322,2.131282267573071,6.869751575303951,4.763910678725669,-2.1035641024851452,1.0725270853569577
410,4.09,-38.17183737887915,-4.7254510254649995,140.30655381104958,-2.5864585981660406,0.9202150098998485,1.9912321334749534,-1.6443791331196207,-1.7283451586399599,0.6223483241732077,-1.4704965292244145,1.043761610309653,2.113358757803627,6.880270382642864,4.785133802536566,-2.0928448533976223,1.071017123575105
411,4.1,-35.66530298814734,-4.76765774513348,141.5467484183226,-2.011486443999035,0.9039121800869643,1.9731841777832173,-1.5660587908418706,-1.6745890682865257,0.6314687230765591,-1.4506731780438218,1.0277828550317876,2.095533522908895,6.890627845014831,4.80617818151284,-2.082141901120381,1.069271997696253
412,4.11,-33.2040557939946,-4.809646708393189,142.74242318563756,-1.4427140642420393,0.8883924874176546,1.9556861955102856,-1.4895904593477005,-1.6224447952319736,0.6404300095248644,-1.431027577112067,1.0121166324888853,2.07780768459898,6.900827081553892,4.827044804361891,-2.0714575866369316,1.067293708092631
413,4.12,-30.795362308676456,-4.8512689344007764,143.88690138388247,-0.8801952701442,0.873637412159352,1.9387216774654459,-1.4151507122386209,-1.5720922009890406,0.6492399222867993,-1.4115543085950597,0.9967639235572257,2.0601819576888056,6.910871222742154,4.84773466895182,-2.060794230881859,1.065084265306094
414,4.13,-28.445938358983234,-4.8924280978244195,144.97401082937733,-0.32402295784264634,0.859626684350529,1.9222723376778574,-1.3428980355283473,-1.5236968632556658,0.657906006157045,-1.392248128671142,0.9817254194097486,2.0426566758361657,6.920763407404179,4.868248778372125,-2.050154134828187,1.0626456533273285
415,4.14,-26.16193732316733,-4.933077523113094,145.9980973414164,0.225673441707281,0.8463384631959577,1.9063182575528121,-1.2729728263408226,-1.477409825602263,0.6664355953534409,-1.3731039845802206,0.9670015423268123,2.0252318161551957,6.930506779914901,4.888588137246106,-2.0395395799336615,1.0599797943568543
416,4.15,-23.948941657429266,-4.973216620910592,146.9540348875049,0.768731076704265,0.8337495164658024,1.890838032018835,-1.2054974798413396,-1.433367394955949,0.6748357987081233,-1.3541170302205245,0.9525924654398203,2.007907022737971,6.940104487610294,4.908753748283935,-2.028952828928648,1.0570885155530325
417,4.16,-21.811957635005886,-5.012886854315113,147.83723248910522,1.3049572658027122,0.8218353990279071,1.8758089172399681,-1.1405765615047532,-1.391690990616068,0.6831134866483121,-1.3352826402753204,0.9384981314308116,1.9906816291193503,6.9495596783902505,4.928746609065636,-2.0183961269236326,1.0539735182120609
418,4.17,-19.755413205999908,-5.0521673243979714,148.64363797620956,1.8341334782961374,0.8105706296707264,1.861206979431696,-1.0782970614276535,-1.352487048314037,0.6912752799538529,-1.3165964228563036,0.9247182702130892,1.9735546797221113,6.958875498503321,4.948567709043563,-2.0078717028101565,1.0506363497609699
419,4.18,-17.783158871979822,-5.0911700642553015,149.36973869370152,2.356019614728228,0.7999288654064463,1.847007244284257,-1.0187287269922,-1.3158469823991703,0.6993275402703432,-1.2980542306552325,0.9112524156194964,1.9565249503209348,6.968055090503287,4.9682180267544025,-1.9973817709255757,1.0470783788778109
420,4.19,-15.89847145654133,-5.130035129687149,150.0125592758093,2.870358500519089,0.78988307247983,1.8331838464655594,-0.9619244698210165,-1.2818472088310267,0.7072763623487669,-1.2796521706004313,0.8980999211262086,1.9395909675650236,6.977101591367764,4.987698527231068,-1.9869285329491984,1.0433007739857294
421,4.2,-14.104060641207061,-5.168925571636063,150.56965661722123,3.3768805080343487,0.7804056933480564,1.8197101786476044,-0.9079208426028532,-1.2505492310297461,0.7151275679749991,-1.261386612020255,0.8852599746407753,1.9227510275998405,6.986018130769346,5.007010159605298,-1.9765141799952541,1.039304485299548
422,4.21,-12.402078125517036,-5.208022371779686,151.03911218037422,3.8753082261472063,0.7714688089401041,1.8065590394774322,-0.8567385810481423,-1.2219997900647641,0.7228867015454294,-1.2432541933212315,0.8727316123838125,1.9060032138290994,6.994807829490072,5.026153854892123,-1.966140894866661,1.0350902305373282
423,4.22,-10.794129260776797,-5.247519417443369,151.4195217881864,4.365361101471574,0.7630442955508093,1.7937027798958742,-0.8083832059332107,-1.1962310798965652,0.7305590272382598,-1.2252518271945247,0.8605137318940712,1.8893454138582997,7.003473797970295,5.04513052394783,-1.9558108544327846,1.0306584843450648
424,4.23,-9.281286998899752,-5.2876185862898994,151.70998305987544,4.846759981059084,0.7551039757742688,1.7811134471967174,-0.7628456799392803,-1.173261027705245,0.7381495277238395,-1.207376704370332,0.8486051041868018,1.8727753356611643,7.012019134983349,5.063941055593437,-1.9455262320941715,1.0260094714224486
425,4.24,-7.864107990998148,-5.328525004476226,151.91008065459232,5.319231493037971,0.7476197629334207,1.768762926214706,-0.7201031137725177,-1.1530936385314712,0.7456629043517029,-1.1896262959459414,0.8370043850952693,1.8562905230100928,7.020446926427698,5.0825863148961385,-1.9352892002976443,1.0211431632812853
426,4.25,-6.5426506649899565,-5.370442534956066,152.01986949326684,5.7825122086051906,0.7405637985170072,1.756623077034377,-0.6801195158841765,-1.1357194027355435,0.7531035787468354,-1.1719983543192447,0.8257101258251413,1.8398883702114346,7.02876024422852,5.101067141601516,-1.9251019330660801,1.0160592785173699
427,4.26,-5.316495107212926,-5.413569544879127,152.03985613357705,6.236352536447318,0.7339085821912479,1.7446658686224208,-0.6428465799782627,-1.1211157639659066,0.7604756957430526,-1.1544909127655576,0.8147207827510752,1.8235661361857605,7.036962145341041,5.119384348709816,-1.9149666085086103,1.010757286431173
428,4.2700000000000005,-4.184764570262967,-5.458094993451956,151.9709784759532,6.68052030818917,0.7276270940109989,1.7328635078049683,-0.6082245044236259,-1.1092476446540174,0.7677831275773748,-1.1371022837014293,0.8040347264844518,1.8073209579326788,7.045055670848157,5.137538721189914,-1.904885411278804,1.0052364137939693
429,4.28,-3.1461484276176783,-5.504194873720946,151.8145839803762,7.114804021321477,0.7216929085134128,1.7211885630367822,-0.5761828376579005,-1.1000680253396167,0.7750294792657939,-1.1198310556848077,0.7936502502406524,1.7911498634188876,7.0530438451452095,5.155531014825004,-1.8948605349506016,0.9994956545233694
430,4.29,-2.1989263952332694,-5.552029034021544,151.572406574275,7.539015713729121,0.7160803004356627,1.7096140824421067,-0.5466413436947815,-1.0935185735062067,0.7822180950779749,-1.1026760892062513,0.7835655775336484,1.7750497839272341,7.060929675205045,5.173361955184451,-1.8848941842842262,0.9935337820064439
431,4.3,-1.3409938409958304,-5.60173839739041,151.2465424312826,7.952993451346822,0.7107643418566726,1.6981137056462203,-0.5195108819172367,-1.0895303170639334,0.7893520660261142,-1.0856365113309299,0.7737788692250629,1.7590175659035259,7.068716149916783,5.191032236716598,-1.874988577357044,0.9873493637895477
432,4.3100000000000005,-0.5698880049418209,-5.653442590074653,150.8394247987158,8.356603417595824,0.7057209906204716,1.6866617689616377,-0.4946942954628709,-1.0880243571417556,0.796434238281498,-1.0687117092556717,0.7642882299541274,1.7430499823366967,7.076406239491931,5.2085425219576535,-1.8651459475371697,0.9809407783411661
433,4.32,0.11718504412643327,-5.707237983506674,150.353798049034,8.749741599991392,0.7009271699552909,1.6752334035429315,-0.47208730266656357,-1.088912614444035,0.8034672224311377,-1.0519013228494833,0.7550917139742267,1.7271437437067432,7.0840028949318405,5.225893440852222,-1.855368545280621,0.9743062335876406
434,4.33,0.7233228859072742,-5.7631961480455125,149.7926911265458,9.132335075349765,0.6963608392574363,1.6638046261785275,-0.4515793862399792,-1.09209860317205,0.8104534034862902,-1.0352052362494846,0.746187330421009,1.7112955085335548,7.091509047550652,5.243085590181281,-1.8456586397357748,0.9674437869210912
435,4.34,1.2518988253815593,-5.821362711095935,149.15939055606464,9.50434290069113,0.6920010560617955,1.6523524224451744,-0.43305467510853773,-1.097478226284481,0.817394951554619,-1.0186235685872982,0.7375730480362889,1.695501893558458,7.098927608548172,5.260119533093767,-1.8360185201419172,0.9603513663833789
436,4.3500000000000005,1.7065337291273792,-5.881756607279664,148.45741317466843,9.865756621853846,0.6878280292712452,1.6408548220107049,-0.4163928141081552,-1.1049405857797254,0.8242938330882275,-1.0021566639233168,0.7292467993712071,1.6797594835888447,7.1062614686273795,5.2769957987382865,-1.8264504970115443,0.9530267927394597
437,4.36,2.0910677748930517,-5.9443697040819865,147.69047874148566,10.216600416069394,0.683823163764853,1.629290965931973,-0.4014698170547854,-1.1143688016931153,0.8311518226207537,-0.985805080468132,0.7212064844914264,1.6640648410348238,7.113513497651458,5.2937148819917175,-1.8169569030888857,0.94546780216712
438,4.37,2.409532261176217,-6.00916678278598,146.86248257350405,10.556930888345399,0.6799690965492918,1.6176411658563274,-0.38815889903624573,-1.125640833594765,0.8379705149081438,-0.9695695791716095,0.7134499742064521,1.648414515165347,7.12068654433546,5.310277243281721,-1.8075400940797532,0.9376720693070356
439,4.38,2.6661216162569445,-6.076085851455448,145.97746834812273,10.886836544547155,0.6762497246590767,1.6058869550959451,-0.3763312841255738,-1.1386302985170251,0.844751337389561,-0.9534511117607487,0.7059751128444637,1.6328050511096697,7.127783435968007,5.326683308500552,-1.7982024491503097,0.9296372304368684
440,4.39,2.8651657380277418,-6.145038764556221,145.0396012051095,11.206436966229463,0.672650225048916,1.5940111316041439,-0.3658569850914797,-1.1532072795344315,0.8514955628871446,-0.9374508083074142,0.6987797205934727,1.617232998628398,7.134806978158517,5.342933469007695,-1.7889463711945588,0.9213609065552278
441,4.4,3.0111027879082375,-6.215912122127554,144.0531412725727,11.515881713944365,0.6691570667554231,1.5819977929400055,-0.3566055520550653,-1.1692391195392946,0.8582043224659299,-0.9215699644064845,0.6918615954290254,1.6016949206767794,7.14175995460579,5.359028081719154,-1.7797742868724145,0.9128407261845825
442,4.41,3.108452553492491,-6.288568420211293,143.02241773294168,11.815348986951127,0.6657580156356593,1.5698323633619093,-0.3484467874269647,-1.1865911951091919,0.8648786183781627,-0.9058100280438295,0.6852185146481188,1.5861874017810922,7.148645126883872,5.374967469281438,-1.7706886464219922,0.9040743477262501
443,4.42,3.1617904858685986,-6.3628474239043165,141.95180353624656,12.105044067593525,0.6624421320163596,1.5575016132415302,-0.3412514248441833,-1.2051276658600547,0.8715193370194558,-0.8901725862318346,0.6788482360285837,1.5707070562473753,7.155465234241365,5.390751920328442,-1.7616919232512904,0.8950594812251707
444,4.43,3.175722508804091,-6.438567734115619,140.84569085923695,12.385197578895848,0.6591997616102628,1.5449936710361065,-0.3348917701996648,-1.2247121950904487,0.8781272618276803,-0.8746593514880907,0.6727484986327074,1.5552505362198183,7.162222993410547,5.406381689819654,-1.752786613315771,0.8857939094258437
445,4.44,3.154860688057426,-6.515528519684565,139.7084673999483,12.656063583352772,0.6560225200747907,1.5322980280990057,-0.32924230323077874,-1.2452086380927672,0.88470308605914,-0.8592721482302406,0.6669170232735618,1.5398145396044312,7.168921098422817,5.421856999458261,-1.7439752342893806,0.876275508024215
446,4.45,3.103799840261734,-6.593511387038131,138.54449358849695,12.917917550371655,0.6529032716034596,1.5194055366453534,-0.32418023848688776,-1.2664816949719613,0.8912474253804195,-0.8440128991570097,0.6613515126621721,1.5243958178715988,7.175562220427201,5.437178038187876,-1.7352603245374292,0.8665022650418938
447,4.46,3.0270951520881106,-6.672282360790149,137.35808078613363,13.171054218602592,0.6498361019520124,1.506308401221607,-0.31958604483853087,-1.2883975254025783,0.8977608302182503,-0.8288836116821063,0.6560496512534562,1.5089911837493497,7.182149007508809,5.452344962766742,-1.7266444419003566,0.8564722992695947
448,4.47,2.9292408717700558,-6.751593949805434,136.1534705359445,13.4157853782773,0.6468162863094821,1.493000164054334,-0.31534392301211356,-1.3108243232418244,0.9042437978137909,-0.8138863644840841,0.6510091048086801,1.493597518817094,7.1886840845043025,5.467357898418347,-1.718130162297875,0.8461838777448519
449,4.48,2.814650126698459,-6.831187274824502,134.93481492019004,13.652437597110946,0.6438402524294243,1.4794756846749026,-0.3113422409354978,-1.3336328494700214,0.9106967839318638,-0.7990232942313675,0.6462275196920723,1.4782117810076565,7.195170052811667,5.482216939557518,-1.7097200781632313,0.8356354322454783
450,4.49,2.687635912569364,-6.910794235185335,133.70615807102544,13.881349911887074,0.6409055394386073,1.4657311142328124,-0.3074739269592629,-1.356696922389013,0.917120214179836,-0.7842965825376258,0.6417025219191759,1.4628310120233483,7.201609490191679,5.496922150591126,-1.7014167967174618,0.8248255747942052
451,4.5,2.552393291645061,-6.990139694109921,132.4714188733971,14.102871505920525,0.638010752739729,1.4517638649217277,-0.3036368212763096,-1.379893864560903,0.9235144948950242,-0.7697084431984583,0.6374317159745878,1.4474523446698104,7.20800495055869,5.511473566792492,-1.6932229380934825,0.8137531121819988
452,4.51,2.4129828301455714,-7.068943663386662,131.23437489133227,14.317359391240625,0.6351555154214849,1.4375725749481558,-0.2997339860899822,-1.4031049063136838,0.9298800235636181,-0.755261109756143,0.6334126834167241,1.4320730101091865,7.2143589637585155,5.525871195248771,-1.6851411333197612,0.802417059526671
453,4.5200000000000005,2.2733152974188764,-7.146923470338162,129.99864754144184,14.525176112284882,0.6323404165837979,1.4231570694750058,-0.29567397529264294,-1.4262155461517299,0.9362171987382585,-0.7409568234348305,0.6296429812874592,1.4166903450321282,7.220674035331371,5.54011501588044,-1.677174022173089,0.7908166528912078
454,4.53,2.1371376426356337,-7.223795891365992,128.7676885305157,14.726687486502726,0.6295669569784539,1.4085183179694645,-0.29137106459676004,-1.4491158686995003,0.9425264294254221,-0.7267978214843043,0.6261201403446115,1.4013017987459546,7.2269526462580185,5.5542049825320925,-1.6693242509097264,0.7789513609910106
455,4.54,2.0080202581152506,-7.299279238152224,127.54476756741788,14.922260395489932,0.6268374923560273,1.3936583883787819,-0.2867454432223275,-1.471700821185558,0.9488081439177349,-0.7127863259661197,0.6228416631354923,1.3859049401741375,7.233197252687406,5.568141024133681,-1.6615944698838545,0.7668208960227546
456,4.55,1.8893455322479213,-7.373095384023475,126.33296135329908,15.112260638859745,0.6241551748990644,1.378580398547929,-0.28172336837834333,-1.4938704497273658,0.9550627980501829,-0.698924533011801,0.6198050219299959,1.370497464760143,7.239410285644347,5.581923045931287,-1.653987331061984,0.7544252236488647
457,4.5600000000000005,1.7842976890446671,-7.444971719548321,125.13514384818055,15.297050861502086,0.6215238931092424,1.3632884652807553,-0.2762372838933479,-1.515530096956561,0.9612908828629221,-0.6852146025786514,0.6170076565320226,1.3550772012665222,7.245594150715892,5.595550930786395,-1.6465054854415735,0.7417645721715129
458,4.57,1.6958539059308997,-7.514643027572965,123.95397780649294,15.476988563761935,0.6189482105028511,1.3477876514311433,-0.27022590444181016,-1.5365905626659624,0.9674929316570136,-0.6716586487248108,0.6144469719883111,1.3396421184579546,7.2517512277152925,5.609024540542614,-1.6391515803818244,0.7288394409282922
459,4.58,1.6267766962644425,-7.581853269371564,122.79190756898097,15.652424202606575,0.6164333034546696,1.332083911393954,-0.2636342668900373,-1.5569682293898433,0.9736695264328741,-0.6582587304214098,0.6121203362141635,1.3241903316549317,7.257883870322618,5.622343717458574,-1.6319282568542839,0.7156506079392844
460,4.59,1.5796075383765595,-7.646357274470406,121.65115309365048,15.823699390983561,0.6139848985153065,1.3161840353465661,-0.2564137503403446,-1.5765851548816825,0.9798213037045522,-0.6450168429160767,0.6100250775558378,1.3087201091426799,7.2639944057013,5.635508285705657,-1.624838146620629,0.7021991368312597
461,4.6000000000000005,1.5566617285257878,-7.707922327816153,120.53370520397971,15.99114520147275,0.6116092095115242,1.300095592572115,-0.24852206649512576,-1.5953691335672666,0.9859489596861237,-0.6319349096586325,0.6081584823097886,1.2932298784179013,7.27008513409006,5.6485180529290195,-1.6178838693447561,0.6884863830605907
462,4.61,1.560024431259932,-7.766329648896897,119.44132202866533,16.15508057941147,0.6093128747231266,1.283826874174734,-0.2399232219863806,-1.613253729109866,0.9920532548495007,-0.619014774796603,0.6065177922192587,1.2777182322540586,7.2761583283699105,5.661372811870199,-1.6110680296461037,0.6745139994516075
463,4.62,1.5915478968701158,-7.821375758094595,118.37552660331875,16.31581087001627,0.6071028944138107,1.2673868354755697,-0.23058745433345407,-1.6301782802036724,0.9981350178558255,-0.6062581962451798,0.6051002019690561,1.2621839345640937,7.282216233606085,5.674072342049368,-1.6043932141010053,0.660283941061759
464,4.63,1.652849812525281,-7.872873726411422,117.33760560136689,16.473626463175954,0.6049865689770625,1.2507850383570636,-0.22049114318904073,-1.6460878817424214,1.0041951488652854,-0.5936668393334952,0.603902856699662,1.2466259260377412,7.2882610665650045,5.686616411505114,-1.5978619881987806,0.6457984693800011
465,4.64,1.7453127504961974,-7.920654305156727,116.3286091581879,16.62880155916183,0.602971437941872,1.234031593801268,-0.20961669853024986,-1.6609333434194977,1.010234622232734,-0.5812422710264953,0.6029228495620361,1.2310433295290808,7.29429501520656,5.69900477858937,-1.5914768932592294,0.631060155859396
466,4.65,1.8700846743856636,-7.9645669330652975,115.34935174995174,16.781593057631916,0.6010652200667964,1.2171371048471968,-0.19795242743156433,-1.6746711278478044,1.0162544885988625,-0.5689859547193363,0.6021572193347369,1.2154354551685438,7.300320238152245,5.711237193814843,-1.5852404433181988,0.6160718847804004
467,4.66,2.0280804618328263,-8.004480618445498,114.40041408613429,16.932239572195975,0.5992757547348421,1.2001126101710824,-0.18549238103447308,-1.6872632701008443,1.022255876388863,-0.556899245599108,0.6016029481250406,1.1998018051723451,7.306338864129856,5.723313401752109,-1.579155121987971,0.6008368554362403
468,4.67,2.2199844000871494,-8.040284694843347,113.48214597254105,17.080960571934636,0.5976109448458036,1.1829695284741129,-0.17223618329982304,-1.6986772806055117,1.028239992732592,-0.5449833865667106,0.6012569591758641,1.1841420783213379,7.312352991395719,5.7352331429731365,-1.5732233792993027,0.5853585836283093
469,4.68,2.446253609141291,-8.071889448838443,112.59467009990367,17.227955651155355,0.5960787013871502,1.1657196038427242,-0.15818884309187822,-1.7088860331254903,1.0342081238220986,-0.533239504710002,0.6011161148001961,1.1684561740803974,7.318364687135603,5.746996156037852,-1.5674476285321006,0.569640902455574
470,4.69,2.707122345473323,-8.099226619243982,111.73788671141882,17.373403928026566,0.5946868898493611,1.148374852228843,-0.14336055110779083,-1.7178676395322507,1.0401616347241436,-0.5216686083177369,0.6011772144646392,1.1527441963289724,7.324375986845703,5.758602179519958,-1.5618302430418805,0.5536879623794819
